firstName,lastName,DOB,birthCountry,deathDate,careerStart,careerEnd
Donald,Peterman,1932-01-01,United States,2011-02-05,1966,2000
Fernando,Cámara,,,,1979,
Sean,Walker,,,,,
Ceán,Chaffin,1957-01-01,United States,,,
Howard,Gertler,,,,1999,
Jacques,Mersereau,,,,1943,1944
Piotr,Sobociński,1958-01-01,Poland,2001-03-01,1979,2001
Kate,Davis,1960-01-01,United States,,1983,
Maite,Alberdi,1983-01-01,Chile,,2004,
Tim,Baar,1912-01-01,United States,1977-03-09,1942,1975
Lori,McCoy-Bell,,,,,
John,Gatins,1968-01-01,United States,,1993,
John,Hughes,1882-01-01,United States,1954-10-02,1921,1951
Jason,Hall,1972-01-01,United States,,,
Charlize,Theron,1975-01-01,South Africa,,1995,
Tony,Gaudio,1883-01-01,Italy,1951-08-10,,
David,Hudson,1943-01-01,,2011-05-21,1980,1998
Sylvain,Chomet,1963-01-01,France,,,
Helen,Mirren,1945-01-01,United Kingdom,,1964,
Gordon,Willis,1931-01-01,United States,2014-05-18,1966,1997
Nora,Ephron,1941-01-01,United States,2012-06-26,1962,2012
Louis,Lichtenfield,1919-01-01,United States,2003-09-12,1956,1980
Hubert,Givenchy,1927-01-01,France,2018-03-01,,
Gene,Havlick,1894-01-01,United States,1959-05-11,1928,1958
Marit,Allen,1941-09-01,United Kingdom,2007-11-01,,
John,Seale,1942-01-01,Australia,,1966,2022
Wolfgang,Lauenstein,1962-01-01,Germany,,,
Jason,Cohen,,,,,
Dory,Previn,1925-01-01,United States ,2012-02-14,,
Ken,Burns,1953-01-01,United States,,1970,
Michael,Anderson,1920-01-01,United Kingdom,2018-04-01,1949,1999
Paul,Wells,1930-01-01,,2005-09-01,1977,1988
Philippe,Sarde,1948-01-01,France,,1970,
Al,Overton,1912-01-01,United States,1985-08-01,1954,1975
Gillo,Pontecorvo,1919-01-01,Italy,2006-10-01,1953,2003
John,Anderson,1920-01-01,,2008-01-01,1974,2003
Andy,Nelson,,,,1980,
Christian,Manz,,,,,
Edward,Dmytryk,1908-01-01,Canada,1999-07-01,1929,1979
Jacques,Prévert,1900-01-01,France,1977-04-01,,
Michael,Kanin,1910-01-01,United States,1993-03-12,1939,1969
Aaron,Copland,1900-01-01,United States,1990-12-02,,
Jake,Gyllenhaal,1980-01-01,United States,,1991,
Larry,Johnson,1947-01-01,United States,2010-01-21,,
Robert,Haas,1889-01-01,United States,1962-12-17,1919,1950
Ronnie,Taylor,1924-01-01,United Kingdom,2018-08-01,1942,2002
Treg,Brown,1899-01-01,United States,1984-04-28,1936,1965
Aaron,Rosenberg,1912-01-01,United States,1979-09-01,,
Joan,Crawford,,United States,1977-05-10,1924,1972
John,Ford,1894-01-01,United States,1973-08-31,1913,1966
Masaki,Kobayashi,1916-01-01,Japan,1996-10-04,1941,1985
Chris,Noonan,1952-01-01,Australia,,1970,
Tomás,Alea,1928-01-01,Cuba,1996-04-01,1947,1996
Robert,Verrall,1928-01-01,Canada,2025-01-01,,
William,Jr.,1944-01-01,United States,,,
Gordon,Daniel,1923-04-01,United Kingdom,2009-08-01,1955,1988
Victor,Schertzinger,1888-01-01,United States,1941-10-26,,
Jon,Alpert,1948-01-01,United States,,,
Thor,Heyerdahl,1914-01-01,Norway,2002-04-01,,
Steve,Preeg,,,,1996,
Charles,Thompson,1908-01-01,Canada,1994-07-09,1943,1973
Nicole,Holofcener,1960-01-01,United States,,1982,
Paul,Greengrass,1955-01-01,United Kingdom,,1978,
Chris,David,1953-01-01,United Kingdom,,1982,
Morten,Tyldum,1967-01-01,Norway,,1991,
Claudette,Colbert,1903-01-01,France,1996-07-30,1924,1987
Emud,Mokhberi,1978-02-01,United States,,,
John,Shanley,1950-01-01,United States,,1982,
Adam,Greenberg,,Poland,,1963,2017
Lee,Tracy,1898-01-01,United States,1968-10-18,1920,1965
Joseph,Lilley,1913-01-01,United States,1971-01-01,,
Patrick,Carey,1916-01-01,United Kingdom,1994-09-01,,
Don,Burgess,1956-01-01,United States,,,
Stephen,Bishop,1951-01-01,United States,,1975,
Fred,Berger,1981-01-01,United States,,,
Christian,Christiansen,1972-01-01,Denmark,,,
Brad,Lewis,1958-01-01,United States,,,
Haskell,Wexler,1922-01-01,United States,2015-12-27,1947,2015
Kathy,Lucas,,,,,
Jean-Louis,Livi,1941-01-01,France,,1988,
Sidney,Lumet,1924-01-01,United States,2011-04-09,1930,2007
Henry,Selick,1952-01-01,United States,,1975,
Jim,Berney,,,,1995,1995
Kiyoko,Shibuya,1970-01-01,Japan,,1993,
Steven,Rales,1951-01-01,United States,,,
Kristina,Reed,,,,2000,
Phil,Miller,1975-01-01,United States,,1998,
John,Morris,1926-01-01,United States,2018-01-25,1963,2004
Chris,Waegner,,,,,
Jane,Alexander,1939-01-01,United States,,1963,
Florian,Zeller,1979-01-01,France,,2002,
Lewis,Carlino,1932-01-01,United States,2020-06-17,,
Clay,Pinney,1946-01-01,,2022-11-01,1983,2015
Giuseppe,Rotunno,1923-01-01,Italy,2021-02-01,1955,1997
Doug,Hemphill,,,,1979,
Naji,نوار,1981-01-01,United Kingdom,,2009,
Guillaume,Rocheron,1981-01-01,France,,2000,
Abraham,Alexander,,Greece,,2015,
Whoopi,Goldberg,1955-01-01,United States,,1982,
William,Macy,1950-01-01,United States,,1975,
Beth,Rubino,,,,,
Ruairí,Robinson,1978-01-01,Ireland,,,
Robert,Leonard,1889-01-01,United States,1968-08-27,1908,1957
Michael,Jacobs,1955-01-01,United States,,1982,
Ken,Watanabe,1959-01-01,Japan,,1979,
Thomas,Causey,1949-01-01,United States,,1972,2008
Elmer,Raguse,1901-01-01,United States,1972-03-02,1929,1966
Talbot,Jennings,1894-01-01,United States,1985-05-30,1931,1965
Robert,Pandini,1961-01-01,Canada,,1988,
Joseph,Walker,1892-01-01,United States,1985-08-01,,
Julie,Walters,1950-01-01,United Kingdom,,1972,
Anjelica,Huston,1951-01-01,United States,,1968,
Lon,Bender,1959-01-01,,,1977,
Ryan,Gosling,1980-01-01,Canada,,1992,
Joan,Allen,1956-01-01,United States,,1977,
Victor,Caire,1993-01-01,France,,2011,
Lowell,Ganz,1948-01-01,United States,,,
Norman,Garwood,1946-01-01,United Kingdom,2019-04-01,1965,2019
Nisha,Pahuja,1967-01-01,India,,,
Robert,Lopez,1975-01-01,United States,,,
Julie,Anderson,,,,,
Norman,Taurog,1899-01-01,United States,1981-04-07,1919,1968
Nancy,Haigh,1946-01-01,,,1983,
Ged,Wright,,,,2003,
Lukas,Dhont,1991-01-01,Belgium,,2012,
Walter,Lang,1896-01-01,United States,1972-02-07,1925,1961
Mary,Pickford,1892-01-01,Canada,1979-05-29,1900,1955
Warner,Baxter,1889-01-01,United States,1951-05-07,1914,1950
John,Singleton,1968-01-01,United States,2019-04-28,1988,2019
Bryan,Foy,1896-01-01,United States,1977-04-20,1923,1963
Albert,Bassermann,1867-01-01,Germany,1952-03-01,1887,1948
James,Fields,1905-01-01,,1977-12-01,1931,1976
Ingmar,Bergman,1918-01-01,Sweden,2007-07-01,1944,2005
Stephen,Goldblatt,1945-01-01,South Africa,,1968,
Sam,Zimbalist,1905-01-01,Russia,1958-11-04,1920,1958
Paul,Heard,1913-01-01,United States,1964-02-27,1938,1963
Robert,Benton,1924-01-01,United States,2003-12-07,1956,1995
Robert,Bennett,1894-01-01,United States,1981-08-18,,
Carole,Sager,1944-01-01,United States,,,
Janice,Blackie-Goodine,,,,1987,
Frank,Darabont,1959-01-01,France,,1981,
Ray,Beckett,,,,1977,
Charles,Boyle,1892-01-01,United States,1968-05-28,1925,1957
Jason,Smith,,,,1997,
Maurizio,Silvi,1949-01-01,Italy,2022-05-01,1974,2022
F.,Gleason,1906-01-01,United States,1982-12-18,1942,1970
William,Elliott,,,,1984,
Sean,McKittrick,1975-01-01,United States,,1995,
Mel,Damski,1946-01-01,United States,,1978,
Maggie,McNamara,1928-01-01,United States,1978-02-18,1951,1964
Louis,Loeffler,1897-02-24,United States,1972-04-22,,
Malcolm,Clarke,,,,,
Adele,Palmer,1915-01-01,United States,2008-07-01,1934,1975
Edward,Colman,1905-01-01,United States,1995-01-24,1930,1971
David,Peoples,1940-01-01,United States,,,
Shawn,Patterson,1965-01-01,United States,,,
Hal,Gausman,1917-01-01,United States,2003-06-10,1952,1989
John,Jensen,,,,1956,1972
Elliot,Scott,1915-01-01,United Kingdom,1993-10-01,1942,1989
Sheena,Napier,,,,1981,
Santo,Loquasto,1944-01-01,United States,,1969,
Maurice,Adler,1906-01-01,United States,1960-07-12,1939,1960
Jeff,Sutherland,,,,,
Richard,Portman,1934-01-01,United States,2017-01-28,1963,2004
Cecelia,Hall,,,,1977,2010
Gail,Berman,1956-01-01,United States,,,
Ron,Judkins,1953-01-01,United States,,1974,
Jack,Otterson,1905-01-01,United States,1991-12-22,1934,1953
Lee,Cobb,1911-01-01,United States,1976-02-11,1934,1976
David,Clayton,,,,2003,
Robert,Fox,1952-01-01,United Kingdom,,1982,
Fred,Sersen,1890-01-01,Austria-Hungary,1962-12-11,1930,1956
Jessica,Kingdon,,,,,
Jenny,Beavan,1950-01-01,United Kingdom,,1978,
Malik,Bendjelloul,1977-01-01,Sweden,2014-05-01,1990,2014
Mark,Mitten,,United States,,,
Gabriel,Grapperon,,France,,2011,
Christian,Colson,1968-09-01,Argentina,,2005,
Massimo,Troisi,1953-01-01,Italy,1994-06-01,1968,1994
Don,Cheadle,1964-01-01,United States,,1984,
Steven,Zaillian,1953-01-01,United States,,1977,
Liz,Garbus,1970-01-01,,,1993,
Anthony,Mantle,1955-01-01,United Kingdom,,1990,
John,Sr.,1901-01-01,United States,1968-04-08,1930,1965
Elio,Petri,1929-01-01,Italy,1982-11-01,1953,1982
John,Blake,,,,,
Carlos,Delarios,,,,1980,2008
Ivan,Pyryev,1901-01-01,Russia,1968-02-01,1921,1968
Glenn,Slater,1968-01-01,United States,,,
Walter,Tyler,1909-01-01,United States,1990-11-03,1944,1974
Richard,Chew,1940-01-01,United States,,1967,
Stephen,Seymour,1919-01-01,United States,1973-06-20,1940,1945
Irving,Cummings,1888-01-01,United States,1959-04-18,1903,1954
Bruce,Davison,1946-01-01,United States,,1968,
Jack,Bear,1920-01-01,United States,2007-11-10,1956,1989
Toshiro,Mayuzumi,1929-01-01,Japan,1997-04-01,1948,1996
Abby,Mann,1927-01-01,United States,2008-03-25,,
Gregg,Alexander,1970-01-01,,,1989,
Thomas,Stellmach,1965-01-01,Germany,,,
Warren,Beatty,1937-01-01,United States,,1956,
Elmo,Veron,1903-01-01,United States,1990-11-07,1937,1972
Jean-Jacques,Beineix,1946-01-01,France,2022-01-01,1977,2022
Dennis,Hopper,1936-01-01,United States,2010-05-29,1954,2010
Rachel,Morrison,1978-01-01,United States,,2002,
Robert,Carson,1909-10-06,United States ,1983-01-19,,
Andrew,Roberts,1968-01-01,United Kingdom,,1996,
David,Brown,1916-01-01,United States,2010-02-01,1973,2002
Jeffrey,Whitty,1971-01-01,United States,,,
Harry,Carey,1878-01-01,United States,1947-09-21,1909,1947
Helmut,Dietl,1944-01-01,Germany,2015-03-01,1974,2015
Chris,Butler,1974-01-01,United Kingdom,,2000,
Richard,Briley,1925-01-01,United States,2019-12-14,,
James,Payne,1929-11-11,United States,1992-08-12,1940,1989
Peter,Fonda,1940-01-01,United States,2019-08-16,1960,2019
Kevin,Haney,,,,1982,1982
Volker,Bertelmann,1966-01-01,Germany,,1992,
Eric,Singer,,United States,,1995,
Richard,Beggs,1942-01-01,United States,,1979,
SUnited Statesna,Muñoz,,,,1980,
Harold,Bloom,1924-01-01,United States,1999-08-27,1948,1989
Questlove,Thompson,1971-01-01,United States,,1987,
Paul,Hamblin,,,,1983,
Piero,Tosi,1927-01-01,Italy,2019-08-01,,
Jack,McConaghy,1902-01-01,United States,1977-10-13,1943,1964
Thomas,Langmann,1971-01-01,France,,1980,
Curtis,Hanson,1945-01-01,United States,2016-09-20,1970,2012
Bruce,Weber,1946-01-01,United States,,,
Terry,George,1952-01-01,Northern Ireland,,,
Pete,Smith,1892-01-01,United States,1979-01-12,1931,1955
Bill,Plympton,1946-01-01,United States,,,
Bert,Kalmar,1884-01-01,United States,1947-09-18,,
Mamoru,Hosoda,1967-01-01,Japan,,1991,
A.,Flowers,1917-01-01,United States,2001-07-05,1939,1979
Ismael,Rodríguez,1917-10-01,Mexico,2004-08-01,,
John,Musker,1953-01-01,United States,,1977,
Rian,Johnson,1973-01-01,United States,,1990,
Mark,Osborne,1970-01-01,United States,,1993,
Otto,Ludwig,1903-03-09,United States,1983-01-14,,
RaMell,Ross,1982-01-01,Germany,,,
Andrey,Zvyagintsev,1964-01-01,Russia,,1992,
K.D.,Dávila,,,,,
Bob,Shaw,,,,,
Erich,Korngold,1897-01-01,Austria-Hungary,1957-11-29,1909,1957
Peter,Owen,,,,1982,
Johnnie,Burn,1970-01-01,,,,
Mark,Stoeckinger,,,,,
John,Farrow,1904-01-01,Australia,1963-01-01,1927,1962
Andrew,Niccol,1964-01-01,New Zealand,,,
Jarin,Blaschke,1978-01-01,United States,,,
Cuba,Jr.,1968-01-01,United States,,1984,
Dennis,Virkler,1941-01-01,United States,2022-09-15,,
Rosamund,Pike,1979-01-01,United Kingdom,,1998,
John,Knoll,1962-01-01,United States,,,
Jerry,Wunderlich,1925-01-01,,1999-05-14,1958,1990
Allie,Light,,,,,
Carol,Littleton,1942-01-01,United States,,1970,
Robert,Skotak,1945-01-01,United States,,1975,
Robert,Burks,1909-01-01,United States,1968-05-11,,
Milton,A.S.C.,1904-01-01,United States,1988-07-17,,
Larry,Gelbart,1928-01-01,United States,2009-09-11,1944,2009
Shinsaku,Himeda,1916-01-01,Japan,1997-07-29,,
Russell,A.S.C.,1906-01-01,United States,1978-04-28,,
Suzanne,Stokes-Munton,,,,,
Eric,Fellner,1959-01-01,United Kingdom,,,
Kendrick,Lamar,1987-01-01,United States,,2003,
Nat,Faxon,1975-01-01,United States,,1999,
Harry,Leonard,1900-01-01,United States,1985-12-17,1930,1968
Theodore,Melfi,,United States,,1998,
Broderick,Johnson,,,,,
Ciarán,Hinds,1953-01-01,Northern Ireland,,1975,
Bruno,Delbonnel,1957-01-01,France,,1981,
Santiago,Mitre,1980-01-01,Argentina,,2002,
Bread,,1942-01-01,United States,,1964,
Kristóf,Deák,1982-01-01,Hungary,,2010,
Stan,Jolley,1926-01-01,United States,2012-06-04,1935,1970
Paul,Attanasio,1959-01-01,United States,,,
Ruben,Östlund,1974-01-01,Sweden,,1993,
Pasek,Paul,,,,,
The,Brothers,,,,,
Samuel,Goldwyn,1882-01-27,Russia,1974-01-31,1917,1959
Richard,Edlund,1940-01-01,United States,,,
"Ennis,",Ray,,,,1990,
Christian,Dior,1905-01-01,France,1957-10-01,,
Anna,Anni,1926-01-01,Italy,2011-01-01,,
Jeff,Goldblum,1952-01-01,United States,,1974,
Cicely,Tyson,1924-01-01,United States,2021-01-28,1948,2020
Beverley,Binda,,,,,
Christopher,Hinton,1952-01-01,Canada,,,
Sam,Smith,1992-01-01,United Kingdom,,2008,
Philip,Anderson,1915-01-23,United States,1980-03-27,1939,1971
Mark,Vargo,1954-01-01,United States,,1980,
Howard,Berger,1964-01-01,United States,,1977,
Robin,Gregory,1936-01-01,United Kingdom,2004-01-01,1964,1989
Simon,Kaye,1935-01-01,United Kingdom,,1959,
Joseph,August,1890-01-01,United States,1947-09-25,1913,1947
Bruce,Nicholson,,,,1977,
Rick,Baker,1950-01-01,United States,,1967,2018
Sid,Rogell,1900-01-01,United States,1973-11-15,1925,1959
Kaouther,Hania,,Tunisia,,2006,
Ed,Begley,1901-01-01,United States,1970-04-28,1917,1970
Burt,Young,1940-01-01,United States,2023-10-08,1969,2023
Bill,Thomas,1921-01-01,United States,2000-05-30,1950,1983
Kevin,Spacey,1959-01-01,United States,,1981,
Chris,Clark,1946-01-01,United States,,,
Swen,Gillberg,,,,1997,
George,Martin,1926-01-01,United Kingdom,2016-03-01,1950,2006
William,Joyce,1959-01-01,United States,,1981,
New,Radicals,1969-01-01,United States,,1976,
Jason,Blum,1969-01-01,United States,,1995,
Albert,Akst,1899-08-31,United States,1958-04-19,,
Kay,Georgiou,,,,,
Jack,Hildyard,1908-01-01,United Kingdom,1990-09-05,1934,1985
Paul,Scofield,1922-01-01,United Kingdom,2008-03-01,1940,2006
Stanley,Mann,1928-01-01,Canada,2016-01-11,,
James,Agee,1909-01-27,United States,1955-05-16,,
Jimmy,Lewis,1959-01-01,,,1981,
Cordell,Barker,1956-01-01,Canada,,1987,
David,Stevens,1940-01-01,Palestine,2018-07-01,,
Sarah,Kernochan,1947-01-01,United States,,1972,
Joaquim,Santos,1977-01-01,Portugal,,2002,
Sara,Murphy,,,,2005,
Keith,Vanderlaan,,,,,
Giuseppe,Tornatore,1956-01-01,Italy,,1985,
Gregory,Funk,,,,,
Paul,Osborn,1901-09-04,United States,1988-05-12,,
Lewis,Milestone,1895-01-01,Russia,1980-09-25,1915,1964
John,Foreman,1925-01-01,United States,1992-11-20,,
Abderrahmane,Sissako,1961-01-01,Mauritania,,,
Robert,Rodat,1959-01-01,,,1992,
Ernst,Lubitsch,1892-01-01,Germany,1947-11-30,1913,1947
Ray,Moyer,1898-01-01,United States,1986-02-06,1927,1973
Albert,Woodbury,1909-01-01,United States,1989-05-26,,
Kazu,Hiro,1969-01-01,Japan,,1988,
Rita,Ryack,,United States,,1983,
Elsa,Zamparelli,1944-01-01,,,1982,
Lin-Manuel,Miranda,1980-01-01,United States,,2002,
Krzysztof,Kieślowski,1941-01-01,Poland,1996-03-01,,
David,Butler,1927-01-01,United Kingdom,2006-05-01,1961,1992
Matt,Everitt,,,,,
Cameron,Waldbauer,,Canada,,1998,
Rosalind,Russell,1907-01-01,United States,1976-11-28,1929,1972
Frank,Ross,1904-01-01,United States,1990-02-18,,
David,Dockendorf,1923-01-01,United States,1997-04-15,1958,1990
Elven,Webb,1910-08-01,United Kingdom,1979-09-01,1944,1970
Peter,Pau,1952-01-01,China,,,
Ralph,Burns,1922-01-01,United States,2001-11-21,1939,1993
Jack,Fisk,1945-01-01,United States,,1971,
Irene,Taylor,1970-01-01,United States,,2004,
Grantland,Rice,1880-01-01,United States,1954-07-13,,
Timothy,Reckart,1986-01-01,United States,,,
Alan,Murray,1954-01-01,,2021-02-24,1978,2021
Wylie,Stateman,1957-01-01,United States,,1980,
Cecil,Kellaway,1890-01-01,Cape Colony,1973-02-01,1921,1972
Lance,Anderson,,,,1982,
Jonas,Rivera,1971-01-01,United States,,1994,
Ephraim,Kishon,1924-01-01,Hungary,2005-01-29,,
Jack,Oakie,1903-01-01,United States,1978-01-23,1923,1971
Robert,Youngson,1917-01-01,United States,1974-04-08,1948,1970
Lee,Sandales,1971-12-01,United Kingdom,,1997,
Nick,Davis,,,,1992,
Scott,Kennedy,1965-01-01,United States,,1988,
Regina,Graves,,,,,
Whit,Stillman,1952-01-01,United States,,1973,
Debra,Schutt,1955-01-01,United States,,1985,
Steve,McQueen,1930-01-01,United States,1980-11-07,1952,1980
Nicolas,Cage,1964-01-01,United States,,1981,
Natalie,Wood,1938-01-01,United States,1981-11-29,1943,1981
Frank,Tuttle,1905-01-01,,1969-08-06,1940,1969
Louis,Malle,1932-01-01,France,1995-11-01,1953,1995
B.,Schulberg,1892-01-19,United States,1957-02-25,,
Greg,Cannom,1951-01-01,United States,,1977,
Stephen,Sondheim,1930-01-01,United States,2021-11-26,1952,2021
Joseph,Cedar,1968-01-01,United States,,2000,
Rachel,Grady,,United States,,,
Alexandre,Desplat,1961-01-01,France,,,
Robin,Swicord,1952-01-01,United States,,1979,
Jonathan,Pryce,1947-01-01,Wales,,1972,
James,Ingram,1952-01-01,United States,2019-01-29,1973,2019
Shari,Pulcini,1963-01-01,,,,
Barbara,Lorenz,,,,1966,1966
Tim,Roth,1961-01-01,United Kingdom,,1982,
Alexandra,Byrne,1962-01-01,,,1995,
Gil,Kenan,1976-01-01,United Kingdom,,2002,
John,Mitchell,1917-01-01,United Kingdom,2005-11-01,1934,1998
Dean,Cundey,1946-01-01,United States,,1973,
Michael,Blake,1945-01-01,United States,2015-05-02,,
Douglas,Stewart,1919-01-01,Canada,1995-03-03,1953,1983
Nicole,Grindle,,,,1990,
Virginia,Kellogg,1907-12-03,United States,1981-04-08,,
Jimmy,Chin,1973-01-01,United States,,,
Gareth,John,,United Kingdom,,1999,
Anna,Lock,,,,,
Ina,Fichman,,Canada,,2002,
Harvey,Weinstein,1952-01-01,United States,,1979,2017
George,Jr.,1955-01-01,United States,,1981,
Carlos,Estrada,1988-01-01,Mexico,,,
David,Byrne,1952-01-01,Scotland,,1971,
Barry,Brown,1960-01-01,United Kingdom,,1979,
Dirk,Wilutzky,1965-01-01,Germany,,,
Andrea,Arnold,1961-01-01,United Kingdom,,1982,
Kieran,Culkin,1982-01-01,United States,,1988,
Imelda,Staunton,1956-01-01,United Kingdom,,1976,
Ulla-Britt,Söderlund,1943-01-01,Sweden,1985-07-21,1966,1985
James,Dunn,1901-01-01,United States,1967-09-01,1927,1966
Charles,Shyer,1941-01-01,United States,2024-12-27,1976,2024
Mark,Ruffalo,1967-01-01,United States,,1989,
Geoffrey,Fletcher,1970-01-01,United States,,,
Thomas,Burman,1940-01-01,United States,,,
Arthur,Johnston,1898-01-01,United States,1954-05-01,1914,1950
Reese,Witherspoon,1976-01-01,United States,,1991,
James,Stewart,1908-01-01,United States,1997-07-02,1932,1991
Bernard,Slade,1930-01-01,Canada,2019-10-30,1960,2018
Robert,Stromberg,,,,1987,
Enrico,Medioli,1925-01-01,Italy,2017-04-01,1960,2017
Kay,Rose,1922-01-01,United States,2002-12-11,1954,1999
Norma,Koch,1898-01-01,,1979-07-29,1946,1972
Julian,Howarth,,United Kingdom,,1996,
Julia,Phillips,1944-01-01,United States,2002-01-01,,
Lesley,Gore,1946-01-01,United States,2015-02-16,1963,2015
Amy,Pascal,1958-01-01,United States,,,
Alex,Mechanik,1986-01-01,United States,,,
Monika,Willi,1968-01-01,Austria,,,
Chuck,Menville,1940-01-01,United States,1992-06-15,,
Robert,Montgomery,1904-01-01,United States,1981-09-27,1924,1960
Michael,Deeley,1932-01-01,United Kingdom,,,
Frank,Nugent,1908-01-01,United States,1965-12-29,1929,1965
Ann,Buchanan,,,,1987,
George,Groves,1901-01-01,United Kingdom,1976-09-01,1926,1970
Floyd,Crosby,1899-01-12,United States,1985-09-30,,
Ted,Haworth,1917-01-01,United States,1993-02-18,1950,1992
Sophia,Loren,1934-01-01,Italy,,1950,2020
Peverell,Marley,1899-01-01,United States,1964-02-02,1923,1961
Elvis,Costello,1954-01-01,United Kingdom,,1970,
Michael,Herbick,,,,1988,
Hania,Robledo,,,,1998,
Will,Vinton,1947-01-01,United States,2018-10-04,1969,2008
John,Bettis,1946-01-01,,,1967,
Jack,Okey,1889-01-01,United States,1963-01-08,1913,1959
Lothar,Wolff,1909-05-01,Germany,1988-10-01,1930,1973
Sam,Ashworth,,,,1997,
Tiara,Thomas,1989-01-01,United States,,2009,
Robbie,Robertson,1943-01-01,Canada,2023-08-09,1957,2023
Grace,Gregory,1901-01-01,,1985-11-14,1947,1969
Jackie,Cooper,1922-01-01,United States,2011-05-03,1928,1990
Walter,Plunkett,1902-01-01,United States,1982-03-08,1927,1966
Jean-Pierre,Eychenne,,France,,,
Osnat,Shurer,,Israel,,,
Gennady,Rozhdestvensky,1931-01-01,Russia,2018-06-16,,
Suzie,Davies,,,,,
Lauren,MacMullan,1964-01-01,United States,,1994,
Alma,Macrorie,1904-01-01,United States,1970-06-28,1937,1968
Ruth,Gordon,1896-01-01,United States,1985-08-28,1915,1985
