firstName,lastName,DOB,birthCountry,deathDate,careerStart,careerEnd
Greg,Butler,,,,,
Joel,Whist,,,,,
Mike,Mulholland,,,,,
Ben,Morris,,,,,
Mike,Meinardus,,,,,
John,Nelson,,,,,
Hal,Hickel,,,,,
Brad,Schiff,,,,,
Brian,McLean,,,,,
Dale,Van Every,,,,,
John,Mahin,,,,,
Betty,Hill,,,,,
Spig,Wead,,,,,
Holt,Marvell,,,,,
Arthur,Wimperis,,,,,
Rodney,Ackland,,,,,
Jo,Swerling,,,,,
Philip,Epstein,,,,,
Jay,Dratler,,,,,
Fred,Finklehoffe,,,,,
Philip,Stevenson,,,,,
Irma,von Cube,,,,,
David,Wechsler,,,,,
Albert,Mannheimer,,,,,
Harry,Brown,,,,,
Jacques,Natanson,,,,,
Charles,Schnee,,,,,
John,Dighton,,,,,
Roger,MacDougall,,,,,
Helen,Deutsch,,,,,
John,Dighton,,,,,
Stanley,Roberts,,,,,
Daniel,Fuchs,,,,,
S.,Perelman,,,,,
Ivan,Moffat,,,,,
John,Mahin,,,,,
John,Gay,,,,,
Sidney,Carroll,,,,,
William,Gibson,,,,,
Peter,George,,,,,
Bill,Walsh,,,,,
Walter,Newman,,,,,
William,Rose,,,,,
Joseph,Strick,,,,,
Vernon,Harris,,,,,
Bridget,Boland,,,,,
Konstantinos,Gavras,,,,,
James,Bridges,,,,,
Lionel,Chetwynd,,,,,
Lawrence,Hauben,,,,,
Gladys,Hill,,,,,
Walter,Newman,,,,,
Eric,Bergren,,,,,
Konstantinos,Gavras,,,,,
Bruce,Evans,,,,,
Anna,Hamilton Phelan,,,,,
Christine,Edzard,,,,,
Ted,Tally,,,,,
Becky,Johnston,,,,,
Peter,Barnes,,,,,
Jay,Cocks,,,,,
Anna,Pavignano,,,,,
Furio,Scarpelli,,,,,
Giacomo,Scarpelli,,,,,
Roger,Schulman,,,,,
Mark,Fergus,,,,,
Hawk,Ostby,,,,,
Tony,Roche,,,,,
Sheldon,Turner,,,,,
Virgil,Williams,,,,,
Jeff,Whitty,,,,,
Erica,Rivinoja,,,,,
Jay,Cocks,,,,,
Robert,Walker,,,,,
Mike,Johnson,,,,,
Jean-Loup,Felicioli,,,,,
Didier,Brunner,,,,,
Paul,Young,,,,,
Rosa,Tran,,,,,
Arianne,Sutner,,,,,
Claude,Barras,,,,,
Max,Karli,,,,,
Dorota,Kobiela,,,,,
Ivan,Mactaggart,,,,,
Hugh,Welchman,,,,,
Phil,Lord,,,,,
Christopher,Miller,,,,,
Yuichiro,Saito,,,,,
Arianne,Sutner,,,,,
Paul,Young,,,,,
Yvett,Merino,,,,,
Mike,Rianda,,,,,
Phil,Lord,,,,,
Christopher,Miller,,,,,
Alex,Bulkley,,,,,
Caroline,Kaplan,,,,,
Paul,Mezey,,,,,
Nick,Bruno,,,,,
Troy,Quane,,,,,
Phil,Lord,,,,,
Christopher,Miller,,,,,
Harman,Ising,,,,,
Harman,Ising,,,,,
Harman,Ising,,,,,
United,Productions of America,,,,,
Stephen,Bosustow,,,,,
Stephen,Bosustow,,,,,
Stephen,Bosustow,,,,,
Stephen,Bosustow,,,,,
Stephen,Bosustow,,,,,
Stephen,Bosustow,,,,,
Stephen,Bosustow,,,,,
Stephen,Bosustow,,,,,
Stephen,Bosustow,,,,,
John,Burton,,,,,
John,Burton,,,,,
Warner,Bros.,,,,,
Carmen,D'Avino,,,,,
Emanuele,Luzzati,,,,,
Dale,Case,,,,,
Ted,Petok,,,,,
Emanuele,Luzzati,,,,,
René,Jodoin,,,,,
René,Jodoin,,,,,
Bernard,Longpré,,,,,
Ishu,Patel,,,,,
John,Weldon,,,,,
Derek,Lamb,,,,,
Zlatko,Grgić,,,,,
Ferenc,Rofusz,,,,,
John,Coates,,,,,
Jon,Minnis,,,,,
Michael,Sporn,,,,,
Ishu,Patel,,,,,
Michael,Scott,,,,,
Bill,Reeves,,,,,
Bill,Reeves,,,,,
Bill,Kroyer,,,,,
Wendy,Tilby,,,,,
Paul,Berry,,,,,
Barry,Purves,,,,,
David,Fine,,,,,
David,Stoten,,,,,
Joanna,Quinn,,,,,
Karsten,Kiilerich,,,,,
Torill,Kove,,,,,
Wendy,Tilby,,,,,
Amanda,Forbis,,,,,
Tomek,Baginski,,,,,
Dominique,Monféry,,,,,
Chris,Hinton,,,,,
John,Canemaker,,,,,
Torill,Kove,,,,,
Géza,Tóth,,,,,
Mike,Thurmeier,,,,,
Hugh,Welchman,,,,,
Chris,Lavis,,,,,
Maciek,Szczerbowski,,,,,
Konstantin,Bronzit,,,,,
Darragh,O'Connell,,,,,
Nicky,Phelan,,,,,
Max,Lang,,,,,
Geefwee,Boedoe,,,,,
Grant,Orchard,,,,,
Amanda,Forbis & Wendy Tilby,,,,,
Fodhla,Cronin O'Reilly,,,,,
Alexandre,Espigares,,,,,
Max,Lang,,,,,
Jan,Lachauer,,,,,
Dice,Tsutsumi,,,,,
Torill,Kove,,,,,
Imogen,Sutton,,,,,
Konstantin,Bronzit,,,,,
Alan,Barillaro,,,,,
Marc,Sondheimer,,,,,
Andrew,Coats,,,,,
Lou,Hamou-Lhadj,,,,,
Cara,Speller,,,,,
Robert,Valley,,,,,
Kobe,Bryant,,,,,
Jan,Lachauer,,,,,
David,Fine,,,,,
Andrew,Chesworth,,,,,
Trevor,Jimenez,,,,,
Karen,Rupert Toliver,,,,,
Daria,Kashcheeva,,,,,
Michael,Govier,,,,,
Erick,Oh,,,,,
Joanna,Quinn,,,,,
Amanda,Forbis & Wendy Tilby,,,,,
Jerusha,Hess,,,,,
Stéphanie,Clément,,,,,
W.,Howard Greene,,,,,
W.,Howard Greene,,,,,
Norbert,Brodine,,,,,
J.,Peverell Marley,,,,,
Bert,Glennon,,,,,
W.,Howard Greene,,,,,
W.,Howard Greene,,,,,
Wilfred,Cline,,,,,
W.,Howard Greene,,,,,
Bert,Glennon,,,,,
John,Mescall,,,,,
W.,Howard Greene,,,,,
W.,Howard Greene,,,,,
W.,Howard Greene,,,,,
Glen,MacWilliams,,,,,
J.,Peverell Marley,,,,,
Harry,Jackson,,,,,
Winton,Hoch,,,,,
Franz,Planer,,,,,
Winton,Hoch,,,,,
Robert,Krasker,,,,,
Franz,Planer,,,,,
Norbert,Brodine,,,,,
W.,Howard Greene,,,,,
Russell,Harlan,,,,,
Winton,Hoch,,,,,
Franz,Planer,,,,,
Russell,Harlan,,,,,
Franz,Planer,,,,,
Eugen,Schüfftan,,,,,
Franz,Planer,,,,,
Russell,Harlan,,,,,
Russell,Harlan,,,,,
Russell,Harlan,,,,,
Russell,Harlan,,,,,
Billy,Williams,,,,,
Billy,Williams,,,,,
Billy,Williams,,,,,
Don,Peterman,,,,,
Takao,Saito,,,,,
Shoji,Ueda,,,,,
Asakazu,Nakai,,,,,
Don,Peterman,,,,,
Robert,Fraisse,,,,,
Darius,Khondji,,,,,
Richard,Greatrex,,,,,
John,Schwartzman,,,,,
Philippe,Le Sourd,,,,,
James,Friend,,,,,
Darius,Khondji,,,,,
Leah,Rhodes,,,,,
William,Travilla,,,,,
Gwen,Wakeling,,,,,
Arlington,Valles,,,,,
Renié,Conley,,,,,
Margaret,Furse,,,,,
Lucinda,Ballard,,,,,
Hein,Heckroth,,,,,
Mary,Wills,,,,,
Madame,Karinska,,,,,
Renié,Conley,,,,,
William,Travilla,,,,,
Georges,Annenkov,,,,,
Tadaoto,Kainosho,,,,,
Mary,Wills,,,,,
Kohei,Ezaki,,,,,
Mary,Wills,,,,,
Mary,Wills,,,,,
Mary,Wills,,,,,
Renié,Conley,,,,,
Arlington,Valles,,,,,
Yoshirō,Muraki,,,,,
Don,Feld,,,,,
Mary,Wills,,,,,
William,Travilla,,,,,
Renié,Conley,,,,,
Margaret,Furse,,,,,
Margaret,Furse,,,,,
Margaret,Furse,,,,,
Margaret,Furse,,,,,
Margaret,Furse,,,,,
Anthony,Mendleson,,,,,
Anthony,Mendleson,,,,,
Mary,Wills,,,,,
Renié,Conley,,,,,
Theodor,Pištěk,,,,,
Enrico,Sabbatini,,,,,
Maurizio,Millenotti,,,,,
Marilyn,Vance-Straker,,,,,
Deborah,Nadoolman,,,,,
Theodor,Pištěk,,,,,
Franca,Squarciapino,,,,,
Maurizio,Millenotti,,,,,
Charles,Knode,,,,,
Tim,Yip,,,,,
Jacqueline,West,,,,,
Angus,Strathie,,,,,
Chung,Man Yee,,,,,
Jacqueline,West,,,,,
Joanna,Johnston,,,,,
Jacqueline,West,,,,,
Joanna,Johnston,,,,,
Luis,Sequeira,,,,,
Jacqueline,West,,,,,
Luis,Sequeira,,,,,
Jacqueline,West,,,,,
Ted,Wilde,,,,,
Bong,Joon-ho,,,,,
Nicola,Napoli,,,,,
Frederic,Ullman Jr.,,,,,
Victor,Stoloff,,,,,
William,Pine,,,,,
William,Thomas,,,,,
Lee,Goodman,,,,,
Grahame,Tharp,,,,,
Guy,Glover,,,,,
Nancy,Hamilton,,,,,
René,Risacher,,,,,
Jacques-Yves,Cousteau,,,,,
Manuel,Barbachano Ponce,,,,,
James,Carr,,,,,
Nathan,Zucker,,,,,
Larry,Lansburgh,,,,,
René,Lafuite,,,,,
Jacques-Yves,Cousteau,,,,,
Jean,Aurel,,,,,
Laurence,Mascott,,,,,
Frédéric,Rossif,,,,,
William,Jersey,,,,,
William,Cayton,,,,,
David,Sawyer,,,,,
Bernard,Chevry,,,,,
Irwin,Rosten,,,,,
Dr.,Harald Reinl,,,,,
Jim,Jacobs,,,,,
Lennart,Ehrenborg,,,,,
Laurence,Merrick,,,,,
Eckehard,Munck,,,,,
John,Goodell,,,,,
Alexander,Grasshoff,,,,,
Gertrude,Ross Marks,,,,,
Jill,Godmilow,,,,,
Herbert,Kline,,,,,
Irwin,Rosten,,,,,
Jim,Klein,,,,,
Alan,Root,,,,,
Jean-Pierre,Dutilleux,,,,,
Ira,Wohl,,,,,
Paul,Cowan,,,,,
Jacques,Bobet,,,,,
Arnold,Schwartzman,,,,,
Boyd,Estus,,,,,
John,Zaritsky,,,,,
Bob,Connolly,,,,,
Robin,Anderson,,,,,
Brigitte,Berman,,,,,
Joseph,Feury,,,,,
Sharon,I. Sopher,,,,,
Aviva,Slesin,,,,,
Robert,Bilheimer,,,,,
Ginny,Durrin,,,,,
Bill,Couturié,,,,,
William,Guttentag,,,,,
William,Jersey,,,,,
Hava,Kohav Beller,,,,,
Nina,Rosenblum,,,,,
Margaret,Smilow,,,,,
Freida,Lee Mock,,,,,
Jean,Bach,,,,,
Jon,Blair,,,,,
Thomas,Lennon,,,,,
Jeanne,Jordan,,,,,
Steven,Ascher,,,,,
Jo,Menell,,,,,
Deborah,Dickson,,,,,
Rick,Goldsmith,,,,,
Sam,Pollard,,,,,
Kenneth,Lipper,,,,,
Janet,Cole,,,,,
Ulrich,Felsberg,,,,,
Mark,Jonathan Harris,,,,,
Deborah,Oppenheimer,,,,,
Frances,Reid,,,,,
Roger,Weisberg,,,,,
Deborah,Dickson,,,,,
Susan,Froemke,,,,,
Christian,Frei,,,,,
Michael,Donovan,,,,,
Carles,Bosch,,,,,
Marc,Smerling,,,,,
Sam,Green,,,,,
Luigi,Falorni,,,,,
Lauren,Lazin,,,,,
Eddie,Schmidt,,,,,
Hubert,Sauper,,,,,
Henry,Alex Rubin,,,,,
Dana,Adam Shapiro,,,,,
Jocelyn,Glatzer,,,,,
Thavisouk,Phrasavath,,,,,
Anders,Østergaard,,,,,
Lise,Lense-Møller,,,,,
Elise,Pearlstein,,,,,
Jaimie,D'Cruz,,,,,
Trish,Adlesic,,,,,
Angus,Aynsley,,,,,
T.,Martin,,,,,
Daniel,Lindsay,,,,,
Emad,Burnat,,,,,
Philippa,Kowarsky,,,,,
Estelle,Fialon,,,,,
Gil,Friesen,,,,,
Richard,Rowley,,,,,
John,Maloof,,,,,
Charlie,Siskel,,,,,
Juliano,Ribeiro Salgado,,,,,
Orlando,von Einsiedel,,,,,
Amy,Hobby,,,,,
Justin,Wilkes,,,,,
Caroline,Waterlow,,,,,
Donatella,Palermo,,,,,
Rémi,Grellety,,,,,
Hébert,Peck,,,,,
Spencer,Averick,,,,,
Howard,Barish,,,,,
Shannon,Dill,,,,,
Diane,Quon,,,,,
Talal,Derki,,,,,
Ansgar,Frerich,,,,,
Eva,Kemme,,,,,
Tobias,N. Siebert,,,,,
Julie,Cohen,,,,,
Kirstine,Barfod,,,,,
Sigrid,Dyekjær,,,,,
Tiago,Pavan,,,,,
Edward,Watts,,,,,
Ljubo,Stefanov,,,,,
Pippa,Ehrlich,,,,,
Bianca,Oana,,,,,
Nicole,Newnham,,,,,
Jim,LeBrecht,,,,,
Marcela,Santibáñez,,,,,
Lauren,Domino,,,,,
Robert,Fyvolent,,,,,
David,Dinerstein,,,,,
Kira,Simon-Kennedy,,,,,
Traci,Curry,,,,,
Teddy,Leifer,,,,,
Sara,Dosa,,,,,
John,Battsek,,,,,
Julian,Brave NoiseCat,,,,,
Emily,Kassie,,,,,
Charles,Frend,,,,,
George,White,,,,,
Paul,Weatherwax,,,,,
David,Weisbart,,,,,
Irvine,Warburton,,,,,
Paul,Weatherwax,,,,,
Alan,Osbiston,,,,,
Stewart,Linder,,,,,
Gerald,Greenberg,,,,,
Gerald,Greenberg,,,,,
Gerald,Greenberg,,,,,
Carroll,Timothy O'Meara,,,,,
Claire,Simpson,,,,,
Gabriella,Cristiani,,,,,
Frank,Urioste,,,,,
Frank,Urioste,,,,,
Conrad,Buff,,,,,
Frank,Urioste,,,,,
Don,Brochu,,,,,
Roderick,Jaynes,,,,,
Conrad,Buff,,,,,
Christopher,Greenbury,,,,,
Jamie,Selkirk,,,,,
Lee,Smith,,,,,
Dan,Hanley,,,,,
Claire,Simpson,,,,,
Roderick,Jaynes,,,,,
Lee,Smith,,,,,
Dan,Hanley,,,,,
Kevin,Tent,,,,,
Martin,Pensa,,,,,
Barney,Pilling,,,,,
Maryann,Brandon,,,,,
Joi,McMillon,,,,,
Lee,Smith,,,,,
Jonathan,Amos,,,,,
Sidney,Wolinsky,,,,,
Jon,Gregory,,,,,
Andrew,Buckland,,,,,
Paul,Rogers,,,,,
Eddie,Hamilton,,,,,
Kevin,Tent,,,,,
Maurice,Cloche,,,,,
Mikhail,Ulyanov,,,,,
Imre,Gyöngyössy,,,,,
Barna,Kabay,,,,,
Wolfgang,Glück,,,,,
Yang,Fengliang,,,,,
Jan,Svěrák,,,,,
Paul,Turner,,,,,
Milcho,Manchevski,,,,,
Juan,Carlos Tabío,,,,,
Jan,Svěrák,,,,,
Berit,Nesheim,,,,,
Pavel,Chukhray,,,,,
Éric,Valli,,,,,
Marc,Rothemund,,,,,
Nikolaj,Arcel,,,,,
Martin,Butler,,,,,
Bentley,Dean,,,,,
Bong,Joon-ho,,,,,
J.A.,Bayona,,,,,
İlker,Çatak,,,,,
Magnus,von Horn,,,,,
Louis,Brock,,,,,
Louis,Brock,,,,,
Kenneth,Macgowan,,,,,
Edmund,Reek,,,,,
Ralph,Staub,,,,,
Jerry,Bresler,,,,,
Jerry,Fairbanks,,,,,
Edmund,Reek,,,,,
Ralph,Staub,,,,,
Jerry,Bresler,,,,,
Jerry,Bresler,,,,,
Edmund,Reek,,,,,
Ralph,Staub,,,,,
Jerry,Bresler,,,,,
Edmund,Reek,,,,,
Jerry,Bresler,,,,,
Jerry,Fairbanks,,,,,
Edmund,Reek,,,,,
Gaston,Diehl,,,,,
Boris,Vermont,,,,,
Boris,Vermont,,,,,
Edmund,Reek,,,,,
Carson,Davidson,,,,,
Larry,Lansburgh,,,,,
Larry,Lansburgh,,,,,
Jacques-Yves,Cousteau,,,,,
Hilary,Harris,,,,,
Edgar,Anstey,,,,,
Edgar,Anstey,,,,,
Len,Janson,,,,,
Joan,Keller Stern,,,,,
John,Longenecker,,,,,
Edmond,Séchan,,,,,
Dewitt,Jones,,,,,
Lawrence,Lansburgh,,,,,
Yuki,Yoshida,,,,,
Stefan,Wodoslawsky,,,,,
Lloyd,Phillips,,,,,
Greg,Lowe,,,,,
Michael,Toshiyuki Uno,,,,,
Mike,Hoover,,,,,
Jana,Sue Memel,,,,,
James,Hendrie,,,,,
Jonathan,Tammuz,,,,,
Barnaby,Thompson,,,,,
Seth,Winston,,,,,
David,Massey,,,,,
Jana,Sue Memel,,,,,
Christian,Taylor,,,,,
Jana,Sue Memel,,,,,
Paul,Unwin,,,,,
Jana,Sue Memel,,,,,
Luke,Cresswell,,,,,
Steve,McNicholas,,,,,
Kim,Magnusson,,,,,
Tim,Loane,,,,,
Kim,Magnusson,,,,,
Kim,Magnusson,,,,,
Alexander,Jovy,,,,,
Joel,Bergvall,,,,,
Henrik,Ruben Genz,,,,,
Mehdi,Norowzian,,,,,
Virgil,Widrich,,,,,
Lionel,Bailliu,,,,,
Stefan,Arsenijević,,,,,
Rob,Pearlstein,,,,,
Pia,Clemente,,,,,
Borja,Cobeaga,,,,,
Kim,Magnusson,,,,,
Philippe,Pollet-Villard,,,,,
Louise,Vesth,,,,,
Juanita,Wilson,,,,,
Luke,Doolan,,,,,
Eimear,O'Kane,,,,,
Ariel,Nasr,,,,,
Yan,England,,,,,
Kim,Magnusson,,,,,
Mat,Kirkby,,,,,
Hu,Wei,,,,,
Stefan,Eichenberger,,,,,
Benjamin,Cleary,,,,,
Serena,Armitage,,,,,
Basil,Khalil,,,,,
Eric,Dupont,,,,,
Henry,Hughes,,,,,
Anna,Udvardy,,,,,
Sélim,Azzazi,,,,,
Timo,von Gunten,,,,,
Giacun,Caduff,,,,,
Aske,Bang,,,,,
Kim,Magnusson,,,,,
Juanjo,Giménez,,,,,
Meryam,Joobeur,,,,,
Delphine,Girard,,,,,
Travon,Free,,,,,
Maciej,Ślesicki,,,,,
Kim,Magnusson,,,,,
Doug,Drexler,,,,,
Monty,Westmore,,,,,
Scott,Wheeler,,,,,
Conor,O'Sullivan,,,,,
Gail,Ryan,,,,,
Aldo,Signoretti,,,,,
Christien,Tinsley,,,,,
Manuel,García,,,,,
David,Martí,,,,,
Aldo,Signoretti,,,,,
Vittorio,Sodano,,,,,
Kazuhiro,Tsuji,,,,,
Kazuhiro,Tsuji,,,,,
Conor,O'Sullivan,,,,,
Aldo,Signoretti,,,,,
Vittorio,Sodano,,,,,
Lynn,Johnston,,,,,
Nick,Dudman,,,,,
Stephen,Prouty,,,,,
Elka,Wardega,,,,,
Damian,Martin,,,,,
Duncan,Jarman,,,,,
Giorgio,Gregorini,,,,,
Christopher,Nelson,,,,,
Richard,Alonzo,,,,,
Kazuhiro,Tsuji,,,,,
David,Malinowski,,,,,
Lucy,Sibbick,,,,,
Daniel,Phillips,,,,,
Lou,Sheppard,,,,,
Judy,Chin,,,,,
Aldo,Signoretti,,,,,
David,Martí,,,,,
Traci,Loader,,,,,
Sam,Hoffenstein,,,,,
Ernst,Toch,,,,,
Boris,Morros,,,,,
Werner,Janssen,,,,,
Morris,Stoloff,,,,,
Roy,Webb,,,,,
Constantin,Bakaleinikoff,,,,,
Boris,Morros,,,,,
W.,Franke Harling,,,,,
Marvin,Hatley,,,,,
Marvin,Hatley,,,,,
Werner,Janssen,,,,,
Russell,Bennett,,,,,
Victor,Baravalle,,,,,
Morris,Stoloff,,,,,
Marvin,Hatley,,,,,
Boris,Morros,,,,,
Werner,Janssen,,,,,
Lud,Gluskin,,,,,
Lucien,Moraweck,,,,,
Anthony,Collins,,,,,
W.,Franke Harling,,,,,
John,Leipold,,,,,
Leo,Shuken,,,,,
Roger,Edens,,,,,
Georgie,Stoll,,,,,
Phil,Boutelje,,,,,
Arthur,Lange,,,,,
Louis,Forbes,,,,,
Roy,Webb,,,,,
Anthony,Collins,,,,,
Roger,Edens,,,,,
Georgie,Stoll,,,,,
Edward,Kay,,,,,
Morris,Stoloff,,,,,
Ernst,Toch,,,,,
Anthony,Collins,,,,,
Morris,Stoloff,,,,,
Edward,Plumb,,,,,
Roy,Webb,,,,,
Roy,Webb,,,,,
Edward,Kay,,,,,
Friedrich,Hollaender,,,,,
Morris,Stoloff,,,,,
Roger,Edens,,,,,
Georgie,Stoll,,,,,
Hans,Salter,,,,,
Hans,Salter,,,,,
Morris,Stoloff,,,,,
Roy,Webb,,,,,
Constantin,Bakaleinikoff,,,,,
Phil,Boutelje,,,,,
Gerard,Carbonara,,,,,
Arthur,Lange,,,,,
Edward,Plumb,,,,,
Charles,Wolcott,,,,,
Morris,Stoloff,,,,,
Fred,Rich,,,,,
Morris,Stoloff,,,,,
Ernst,Toch,,,,,
Arthur,Lange,,,,,
Hans,Salter,,,,,
Roy,Webb,,,,,
Robert,Stolz,,,,,
Fred,Rich,,,,,
Constantin,Bakaleinikoff,,,,,
Franke,Harling,,,,,
Morris,Stoloff,,,,,
Constantin,Bakaleinikoff,,,,,
Kurt,Weill,,,,,
Edward,Kay,,,,,
Georgie,Stoll,,,,,
Hans,Salter,,,,,
Ferde,Grofé,,,,,
Louis,Forbes,,,,,
Louis,Forbes,,,,,
Werner,Janssen,,,,,
Roy,Webb,,,,,
Edward,Kay,,,,,
Alexandre,Tansman,,,,,
Morris,Stoloff,,,,,
Werner,Janssen,,,,,
Hans,Salter,,,,,
Arthur,Lange,,,,,
Georgie,Stoll,,,,,
Jerome,Kern,,,,,
Charles,Henderson,,,,,
Edward,Kay,,,,,
Edward,Plumb,,,,,
Charles,Wolcott,,,,,
Morris,Stoloff,,,,,
Louis,Forbes,,,,,
Morris,Stoloff,,,,,
Charles,Wolcott,,,,,
Brian,Easdale,,,,,
Roger,Edens,,,,,
Roger,Edens,,,,,
Morris,Stoloff,,,,,
Roger,Edens,,,,,
Peter,Herman Adler,,,,,
Conrad,Salinger,,,,,
Morris,Stoloff,,,,,
Louis,Forbes,,,,,
Friedrich,Hollaender,,,,,
Georgie,Stoll,,,,,
Morris,Stoloff,,,,,
Georgie,Stoll,,,,,
Malcolm,Arnold,,,,,
Leith,Stevens,,,,,
Morris,Stoloff,,,,,
Morris,Stoloff,,,,,
Georgie,Stoll,,,,,
Michel,Magne,,,,,
Frank,Perkins,,,,,
Leith,Stevens,,,,,
Jack,Hayes,,,,,
Leo,Shuken,,,,,
Sandy,Courage,,,,,
Don,Walker,,,,,
Sandy,Courage,,,,,
Ian,Fraser,,,,,
Peter,Greenwell,,,,,
Larry,Russell,,,,,
Gil,Askey,,,,,
Douglas,Gamley,,,,,
Roger,Kellaway,,,,,
Joel,Hirschhorn,,,,,
Joe,Renzetti,,,,,
Jorge,Calandrelli,,,,,
Jack,Hayes,,,,,
Randy,Kerber,,,,,
Rod,Temperton,,,,,
Cong,Su,,,,,
David,Hirschfelder,,,,,
Anne,Dudley,,,,,
David,Hirschfelder,,,,,
Tan,Dun,,,,,
Buck,Sanders,,,,,
Gary,Yershon,,,,,
Dustin,O'Halloran,,,,,
Darrell,Ware,,,,,
Don,Hartman,,,,,
George,Oppenheimer,,,,,
Noël,Coward,,,,,
Jerome,Cady,,,,,
Muriel,Box,,,,,
Adolfo,Franci,,,,,
Cesare,Giulio Viola,,,,,
Alfred,Hayes,,,,,
Helen,Levitt,,,,,
Sidney,Meyers,,,,,
Lesser,Samuels,,,,,
Walter,Newman,,,,,
Lesser,Samuels,,,,,
William,Rose,,,,,
Emmet,Lavery,,,,,
Henri,Marquet,,,,,
William,Rose,,,,,
Leonard,Gershe,,,,,
Marcel,Moussy,,,,,
Brunello,Rondi,,,,,
Alfredo,Giannetti,,,,,
Brunello,Rondi,,,,,
Carlo,Bernari,,,,,
Furio,Scarpelli,,,,,
Daniel,Boulanger,,,,,
Furio,Scarpelli,,,,,
Pierre,Uytterhoeven,,,,,
William,Rose,,,,,
Ira,Wallach,,,,,
Edmund,North,,,,,
Jeremy,Larner,,,,,
Pierre,Uytterhoeven,,,,,
Ted,Allan,,,,,
Daniele,Thompson,,,,,
Deric,Washburn,,,,,
James,Bridges,,,,,
T.,Cook,,,,,
Christopher,Gore,,,,,
John,Briley,,,,,
Barbara,Benedek,,,,,
Earl,Wallace,,,,,
Aída,Bortnik,,,,,
Frances,Walsh,,,,,
Jan,Sardi,,,,,
Marc,Norman,,,,,
Jeremy,Pikser,,,,,
Jay,Cocks,,,,,
Carlos,Cuarón,,,,,
Keir,Pearson,,,,,
Bobby,Moresco,,,,,
Alan,Wenkus,,,,,
Bong,Joon-ho,,,,,
Han,Jin-won,,,,,
Will,Berson,,,,,
Keith,Lucas,,,,,
Kenny,Lucas,,,,,
Herb,Magidson,,,,,
Jerome,Kern,,,,,
Jerome,Kern,,,,,
Cole,Porter,,,,,
Sidney,Mitchell,,,,,
Friedrich,Hollaender,,,,,
Chet,Forrest,,,,,
Bob,Wright,,,,,
Phil,Charig,,,,,
Chet,Forrest,,,,,
Bob,Wright,,,,,
John,Burke,,,,,
Robert,Stolz,,,,,
Roger,Edens,,,,,
Jerome,Kern,,,,,
Hughie,Prince,,,,,
Cole,Porter,,,,,
Ernesto,Lecuona,,,,,
Ralph,Freed,,,,,
Larry,Morey,,,,,
Chet,Forrest,,,,,
Bob,Wright,,,,,
Jerome,Kern,,,,,
Herb,Magidson,,,,,
Charles,Wolcott,,,,,
Cole,Porter,,,,,
Jerome,Kern,,,,,
Jerome,Kern,,,,,
Herb,Magidson,,,,,
Jerome,Kern,,,,,
Ray,Gilbert,,,,,
Roger,Edens,,,,,
Josef,Myrow,,,,,
Friedrich,Hollaender,,,,,
Ramey,Idriss,,,,,
Eliot,Daniel,,,,,
Larry,Morey,,,,,
Jerry,Livingston,,,,,
Hy,Heath,,,,,
Slug,Brodszky,,,,,
Josef,Myrow,,,,,
Eliot,Daniel,,,,,
Slug,Brodszky,,,,,
Richard,Myers,,,,,
Slug,Brodszky,,,,,
Cole,Porter,,,,,
Leith,Stevens,,,,,
Jerry,Livingston,,,,,
Bob,Russell,,,,,
Marilyn,Bergman,,,,,
Bob,Russell,,,,,
Marilyn,Bergman,,,,,
Jimmy,Griffin,,,,,
Robb,Royer,,,,,
Marilyn,Bergman,,,,,
Marilyn,Bergman,,,,,
Joel,Hirschhorn,,,,,
Marilyn,Bergman,,,,,
Marilyn,Bergman,,,,,
Joel,Hirschhorn,,,,,
Ayn,Robbins,,,,,
Joel,Hirschhorn,,,,,
Ayn,Robbins,,,,,
Marilyn,Bergman,,,,,
Marilyn,Bergman,,,,,
Marilyn,Bergman,,,,,
Jim,Peterik,,,,,
Frankie,Sullivan,,,,,
Bobby,Hart,,,,,
Marilyn,Bergman,,,,,
Johnny,Colla,,,,,
Chris,Hayes,,,,,
Ed,Kleban,,,,,
Rod,Temperton,,,,,
Tom,Whitlock,,,,,
John,DeNicola,,,,,
Marilyn,Bergman,,,,,
Mutt,Lange,,,,,
Jimmy,Jam,,,,,
Terry,Lewis,,,,,
Mutt,Lange,,,,,
Marilyn,Bergman,,,,,
Mutt,Lange,,,,,
Alberto,Testa,,,,,
Jorge,Calandrelli,,,,,
Tan,Dun,,,,,
Sigurjón,Sigurðsson,,,,,
Dave,Hartley,,,,,
Eithne,Bhraonáin,,,,,
Adam,Duritz,,,,,
Dan,Vickrey,,,,,
Bird,York,,,,,
Henry,Krieger,,,,,
Anne,Preven,,,,,
Jamal,Joseph,,,,,
Tevin,Thomas,,,,,
Florian,Armstrong,,,,,
Rowland,Armstrong,,,,,
Bret,McKenzie,,,,,
Claude-Michel,Schönberg,,,,,
Alain,Boublil,,,,,
Danielle,Brisebois,,,,,
Julian,Raymond,,,,,
Anohni,Hegarty,,,,,
Justin,Paul,,,,,
Benj,Pasek,,,,,
Justin,Paul,,,,,
Benj,Pasek,,,,,
Lonnie,Ly,,,,,
Andrew,Wyatt,,,,,
David,Rawlings,,,,,
Solána,Rowe,,,,,
Scott,Wittman,,,,,
Bernie,Taupin,,,,,
Dernst,Emile II,,,,,
Gabriella,Wilson,,,,,
Robyn,Fenty,,,,,
